Company_ID,Company_Name,Year_Founded,Employees,Annual_Revenue,Adoption_Rate_AI,Adoption_Rate_Cloud,Adoption_Rate_Blockchain,Adoption_Rate_IoT,Market_Share,Customer_Satisfaction_Score,Tech_Sector,Region,Research_Development_Budget,CEO_Tenure_Years
401200,Wilson PLC,2005,1777,462387468.74,18.65,88.77,63.34,20.71,46.2,5.71,Consulting,Africa,36509960.46,26
647882,Olsen LLC,2014,126,317642009.07,66.68,4.54,18.25,99.83,19.42,2.03,Software,Europe,13846575.99,20
885486,Taylor-Wagner,1992,3714,808352075.06,88.18,49.76,59.33,64.53,5.02,6.02,Software,South America,17953441.16,11
703903,Hampton and Sons,2011,4092,134160117.96,38.67,23.11,82.64,12.69,13.57,7.92,Hardware,North America,44176075.12,11
176825,"Smith, Johnson and Rivera",2011,2833,140947616.93,59.67,42.43,29.49,96.33,16.69,9.39,Hardware,Asia,37971849.63,6
254982,Johnson-Reed,2010,3183,318001001.15,82.69,83.12,61.17,82.9,32.78,2.31,Software,Africa,8188689.31,27
177981,"Taylor, Swanson and Tucker",2005,3780,771955950.12,26.08,25.4,94.87,23.15,30.33,2.58,Hardware,North America,20884165.13,4
270655,Williamson-Miller,1988,2969,765085839.72,34.5,56.07,32.27,33.84,4.54,8.9,Software,North America,40204990.62,8
723784,Melton PLC,1999,3848,561933672.79,31.43,78.85,28.61,13.44,29.38,3.64,Networking,Asia,39040108.1,16
810897,Kim-Fry,2017,281,681664167.14,30.35,96.49,40.51,91.08,6.24,1.76,Software,Africa,20415663.51,27
484396,Torres-Hernandez,2018,831,768536196.68,95.3,21.88,24.97,2.27,44.06,1.49,Services,Asia,40103020.46,12
952547,"Dodson, Moss and Sanchez",1986,2673,711333621.71,35.03,94.34,45.79,22.53,27.2,6.9,Consulting,North America,36908236.66,5
587316,Martinez-Spencer,2011,1105,151769859.43,82.01,13.8,68.06,16.26,20.84,9.21,Consulting,Asia,31247842.29,2
860065,Berg Group,2005,2885,814787925.01,88.36,91.99,6.12,47.74,3.04,5.87,Services,Europe,49274424.69,12
983618,"Neal, Williams and Cox",1980,1690,706462555.78,78.91,97.39,50.57,7.99,12.3,6.86,Services,Asia,41490425.41,10
404526,Murphy-Hall,1993,1408,187365422.65,67.5,89.4,35.96,76.58,2.84,1.81,Networking,South America,47361664.29,13
957999,Hood-Ochoa,2001,2669,622743576.1,94.87,63.15,90.08,4.19,48.97,8.07,Services,Europe,31131815.71,7
958857,"Mcmahon, Martin and Shepherd",1985,3748,199320532.26,29.39,47.94,80.74,4.11,24.21,6.82,Consulting,Europe,48519066.99,25
810919,Barber and Sons,1983,4732,229090190.99,60.32,36.39,27.18,22.99,31.63,4.56,Services,Africa,9664513.9,10
807583,Murray-Smith,2013,3849,211714168.02,85.22,82.39,74.87,2.66,37.84,6.09,Hardware,Africa,37912672.38,13
174218,"Russell, Gonzalez and Silva",2010,4099,192854351.41,54.57,33.55,82.39,43.25,35.45,6.98,Consulting,Europe,15451233.32,27
543351,Smith-Thompson,2008,2635,363543685.62,89.31,94.04,96.07,62.28,0.83,4.65,Services,Asia,47582138.53,2
239214,"Ferrell, Clark and Bullock",2018,2831,20824402.93,64.11,38.36,67.95,64.44,10.18,9.34,Networking,Africa,43315711.78,17
188504,Robinson LLC,1983,4848,965217462.04,91.58,46.74,18.39,44.58,19.94,1.61,Hardware,Africa,35810322.86,28
699276,"Banks, Peterson and Fleming",2009,4155,188841302.73,30.18,2.91,52.18,96.5,49.63,6.06,Consulting,South America,7373652.55,16
254078,Johnson and Sons,2016,3043,710534534.22,94.16,49.84,90.01,44.54,26.66,5.95,Consulting,North America,22492080.09,29
764502,Warren and Sons,2011,4982,197244405.87,60.92,65.38,81.29,0.35,23.92,9.24,Networking,Europe,8566941.06,17
420827,Flores PLC,1997,368,65103986.3,0.92,82.31,51.74,70.15,19.25,6.76,Consulting,South America,9614446.43,5
427105,Graham and Sons,1987,1449,734077510.66,61.49,26.45,39.8,55.38,32.77,2.79,Consulting,North America,39154207.35,12
495456,"Carney, Jenkins and Phillips",1985,3607,634771840.39,15.89,35.5,77.74,94.91,17.53,6.32,Services,Asia,21493209.64,2
568898,Hernandez-Hammond,1989,3078,265424268.6,4.54,75.89,18.67,20.0,0.53,4.68,Consulting,Asia,7324011.75,7
491267,Patterson-Brown,2008,4101,826364287.51,93.54,54.83,7.88,5.83,26.49,6.37,Hardware,South America,13175935.53,20
117665,Thomas Group,1998,1161,540400140.01,46.79,49.88,45.33,36.28,11.47,9.92,Networking,North America,15850386.35,9
463200,Dalton and Sons,2000,2585,609726418.94,90.55,72.34,87.27,95.75,29.75,3.8,Consulting,North America,3369968.83,3
241865,Robinson PLC,2013,3047,389264405.48,54.16,64.89,81.94,84.45,44.74,3.47,Hardware,South America,11335378.16,23
885503,Hernandez-Rowe,1999,1436,191581458.93,78.66,94.04,96.08,7.01,45.72,3.72,Networking,Africa,42553083.42,27
952825,Wood-Mays,2006,4022,872638816.69,78.46,33.67,37.68,70.09,27.94,3.0,Software,Europe,5212735.85,26
452620,Harris PLC,2011,2631,636666855.11,35.29,39.32,34.93,60.07,24.03,7.17,Networking,North America,23006003.23,17
333242,"Brown, Pope and Williams",1999,2954,417188908.41,33.3,58.84,61.18,24.15,8.65,3.5,Networking,Africa,46339595.57,18
522857,King Group,1999,2725,826734965.63,83.8,43.83,43.8,29.81,7.72,7.28,Networking,South America,42601107.39,26
297965,"Rodgers, Herrera and Smith",2003,2980,25010172.64,31.04,25.25,90.79,15.77,1.81,3.81,Software,Africa,28916449.36,5
271329,Hobbs and Sons,1999,682,966847209.08,80.95,71.0,83.74,13.79,39.14,6.08,Networking,Africa,3701613.67,29
767200,Duncan PLC,1982,1082,288618179.74,39.19,80.58,0.97,7.98,20.45,9.96,Services,Europe,30081279.19,11
791370,"Harris, Allison and Parker",2015,3411,787003285.71,61.59,17.93,36.72,8.63,21.74,1.74,Hardware,South America,39986670.71,12
365685,Mccall PLC,2012,2884,311951510.5,54.38,16.56,45.11,91.97,29.42,6.68,Services,North America,15727186.97,20
775957,"Lee, Boyd and Fisher",1998,613,975539237.3,50.41,52.01,83.67,46.73,23.24,3.62,Software,Asia,27350526.5,27
142640,"Buck, Summers and Arroyo",2001,643,894906413.94,39.25,72.98,87.34,12.08,11.33,5.0,Software,Europe,22846833.96,25
430112,"James, Carter and Alexander",2011,4883,785424299.76,73.53,35.22,79.37,49.84,11.24,4.99,Services,South America,42558214.32,18
442085,Edwards-Rice,1995,1050,371009413.93,23.63,55.21,47.36,9.72,26.1,4.19,Services,Europe,15201188.18,5
496710,Davis Inc,1984,325,930469008.25,32.09,56.74,99.35,52.46,34.11,9.24,Services,South America,41584113.04,11
127555,"Keller, Middleton and Allison",1995,3934,120749581.92,73.19,95.96,63.51,35.67,46.96,7.64,Services,Africa,22683914.95,6
128124,Harding LLC,2015,2790,246910320.02,11.01,44.08,19.87,20.54,28.19,3.7,Hardware,Europe,3404110.32,4
776580,Christian Ltd,2003,4579,922961516.73,44.31,8.66,58.14,13.03,21.52,3.23,Networking,Asia,12168804.77,9
251518,Goodman-Vazquez,1998,3910,243303134.6,46.44,72.35,55.34,84.08,16.5,6.34,Hardware,Asia,18332731.07,23
771008,Jones LLC,1999,741,463902399.23,45.64,27.12,71.98,82.13,8.53,8.99,Services,North America,27820627.29,27
457107,Rodriguez-Roberts,1993,4741,687346078.39,49.22,83.62,17.86,35.96,16.28,5.52,Consulting,North America,38777355.56,6
797191,Mcclain-Young,1998,3476,590800935.63,34.53,26.61,48.96,41.75,3.68,1.13,Consulting,South America,17493843.91,20
965128,"Thompson, Hughes and Murray",2005,1348,967444346.45,52.75,20.94,30.54,71.05,42.87,2.8,Hardware,Africa,17394179.38,3
203276,"Holden, Williams and Larson",1990,631,748599652.18,59.23,56.15,61.72,94.22,2.45,4.48,Software,Africa,25168565.77,2
406177,Mitchell Inc,2011,2400,274337915.18,31.84,40.39,89.65,29.32,18.69,8.05,Consulting,South America,2783062.31,29
411812,Simon Inc,2013,842,475877235.16,33.36,48.25,67.29,16.69,14.32,1.73,Hardware,Africa,41715042.15,24
892768,Smith Inc,2011,1166,990432284.75,56.82,41.78,13.55,87.95,18.42,1.29,Services,Asia,27982148.75,5
785689,Wu and Sons,1983,3583,796223500.02,1.37,9.73,28.25,90.41,0.01,1.36,Services,Asia,47699908.68,15
467941,Beck-Solis,2017,3415,179358738.76,85.7,38.19,47.99,57.78,4.37,7.08,Hardware,Asia,13258958.63,11
774878,Chaney Group,1992,502,588223024.97,34.74,8.73,10.05,69.81,41.22,9.31,Services,Africa,48065646.3,6
465201,"Malone, Pollard and Evans",2016,4185,287927119.88,97.38,51.12,34.16,49.31,27.1,8.28,Consulting,South America,30357441.74,23
556438,Smith-Wise,2010,99,474270604.98,65.17,93.24,93.43,36.64,5.03,8.76,Networking,Africa,16922584.0,1
132832,Allen-Martinez,1994,3517,143308657.68,69.0,66.8,96.16,30.92,11.71,7.67,Networking,Africa,25222537.52,13
903361,Anderson Ltd,2008,4232,366996398.14,85.23,48.22,36.45,93.37,24.46,9.2,Services,Europe,35729979.73,29
251218,Ashley PLC,2015,4894,354208616.8,19.6,81.54,44.72,64.33,31.65,2.4,Hardware,Asia,2398974.08,9
487820,"Riley, Terry and Walker",1985,2623,60717740.88,57.64,11.49,25.44,79.3,6.92,5.35,Consulting,Europe,23554512.67,19
615942,Sullivan Inc,2001,1976,825233331.16,28.05,63.39,24.84,61.33,24.57,9.2,Software,North America,7938002.29,29
765938,Taylor-Jones,1993,3333,657818632.91,2.3,19.0,64.34,35.36,21.34,5.43,Networking,Asia,19624667.32,10
422825,Clark-Peters,2004,4339,164127052.41,45.32,22.22,54.55,0.64,1.27,8.6,Software,Europe,26827151.07,3
416962,Mcgee PLC,1995,2687,106119297.99,86.94,43.21,96.22,33.99,26.59,3.69,Consulting,Africa,17211600.26,9
427982,Patterson-Hayden,1982,3635,987120954.73,56.75,69.98,90.48,98.16,43.81,6.74,Services,North America,37929559.55,23
867752,"Ortiz, Koch and Huerta",1985,3365,656178584.05,14.41,46.58,97.42,29.11,0.38,4.8,Hardware,South America,21040893.59,14
271579,"Compton, Johnson and Olsen",2017,4580,7095592.99,60.66,75.44,59.58,78.99,34.96,8.23,Hardware,Europe,49129869.81,13
187815,Thomas Group,1990,3182,675800163.66,82.97,64.51,94.26,63.05,42.87,1.02,Software,Asia,20767576.88,18
331517,Foster Group,2012,2153,121290126.93,70.44,6.19,98.62,73.92,36.42,4.53,Hardware,South America,26384390.44,5
475302,Osborne Group,2000,178,177375736.54,48.76,57.71,62.61,96.33,38.22,2.95,Services,Asia,24251597.93,20
585226,Klein Group,2015,4081,233276523.13,85.7,82.24,40.65,4.71,9.92,1.27,Software,South America,37507797.49,20
815395,Torres-Logan,1985,2961,41050005.96,23.71,57.77,41.07,71.83,47.28,7.59,Hardware,North America,22006917.84,16
392842,Adams LLC,1980,1923,346347125.39,27.07,94.08,95.69,23.44,45.7,9.64,Networking,Africa,8215794.12,6
566520,Hogan Ltd,2012,4800,638267873.11,76.49,75.25,83.86,96.26,14.86,1.78,Software,Europe,35466282.32,11
661213,"Jarvis, Davis and Harris",2019,4607,972173081.65,24.67,81.14,76.1,22.87,2.81,7.94,Software,Asia,1833606.74,21
880070,Glover PLC,2010,2753,371996124.48,8.74,80.04,26.77,81.21,32.83,8.44,Consulting,South America,24707328.28,16
698847,Cross and Sons,2010,782,459094735.56,13.46,10.45,76.66,74.44,50.0,8.51,Services,Africa,45382434.83,16
273421,Martinez Inc,1982,1213,468064222.69,61.61,22.08,27.31,54.95,24.58,5.97,Hardware,Europe,39709201.43,19
189693,Edwards Inc,2001,4260,158684719.02,26.51,12.55,13.49,87.19,42.03,8.19,Networking,Africa,29955327.93,20
658557,Smith Inc,1981,261,386451019.45,36.95,18.58,35.68,19.27,13.51,6.57,Services,South America,33113459.66,5
127080,"Jones, Johnson and Moss",1995,878,366106350.63,20.62,60.36,3.82,55.92,35.36,1.01,Hardware,Europe,48309260.89,8
653284,Rivera-Dyer,2013,3146,398203860.35,17.74,70.72,38.03,0.59,14.71,7.85,Hardware,Europe,10376281.19,4
886779,Larson Inc,2001,865,636649818.87,65.72,92.17,35.08,32.59,2.41,8.45,Networking,South America,47509453.59,15
787658,"Davies, Harrell and Nolan",2002,2859,928903754.21,87.97,89.71,39.79,96.52,31.21,4.38,Networking,Asia,2212249.23,15
563147,Phillips-Rodriguez,1984,2710,221211883.98,25.06,98.06,47.84,65.09,30.75,5.68,Services,Europe,18487488.9,7
969355,"Jones, Martin and Fischer",2017,1244,539080366.99,18.67,55.89,0.98,77.08,39.36,8.24,Software,South America,15686188.85,11
833327,Burke-Jackson,1981,2413,345004587.81,95.58,4.92,19.02,93.04,12.34,6.25,Consulting,Africa,20275275.54,7
539602,Shelton-Walker,2016,3415,319426716.43,94.87,92.46,14.43,85.98,28.67,2.65,Hardware,Asia,6539069.52,28
124629,"Ramirez, Jefferson and Anderson",1985,2611,10677904.43,27.88,79.45,35.91,58.67,28.79,3.64,Software,Africa,22792448.33,16
807754,Trujillo Inc,2005,4900,139474963.17,28.06,85.48,36.53,47.68,31.18,5.24,Services,North America,12426342.3,28
328867,"Williams, Garcia and Singleton",2001,4721,300877912.24,44.17,90.39,47.73,55.79,16.21,7.16,Hardware,Asia,4098150.64,6
434592,Marshall-Hensley,1988,4889,319268136.97,24.03,7.44,51.26,52.85,27.91,7.28,Hardware,Asia,49596209.95,24
294302,Hubbard-Spencer,1996,1997,618541696.97,47.29,44.06,52.49,28.68,47.75,1.14,Networking,Africa,8512033.49,3
380130,Acevedo-Acosta,2014,2658,79381962.65,49.24,55.84,48.14,53.57,26.59,7.53,Consulting,Asia,5062140.64,1
336420,Flores-Zhang,2015,301,879870755.97,0.53,65.04,34.16,56.71,5.82,9.48,Software,North America,31950403.22,26
777758,"Campbell, Meyer and Bates",2018,2334,457401547.39,71.63,10.55,44.13,63.82,15.26,5.61,Networking,North America,17112464.6,22
323812,"Rush, Matthews and Diaz",2005,2601,89918346.47,27.43,42.72,70.92,51.99,13.59,5.92,Networking,Asia,37296766.61,21
185570,Duarte LLC,2006,2149,640237261.24,50.61,88.88,52.71,59.63,19.44,6.29,Software,South America,47385192.25,14
723662,Hamilton PLC,1984,3195,222485024.58,24.5,40.35,45.38,48.46,45.4,1.14,Software,Europe,2777687.36,8
432242,Moore Inc,1980,114,291612162.03,37.9,29.75,78.06,40.25,38.17,5.19,Software,Africa,14900964.56,19
466304,Morrison Ltd,2000,459,807558305.92,80.87,35.99,85.47,35.22,39.78,6.19,Hardware,Africa,47276992.03,12
291817,Robinson-Gates,1980,767,978877022.92,36.45,43.12,77.37,23.07,34.55,8.75,Software,Europe,11099717.46,27
447506,Rios-Moore,1988,2192,624075396.65,17.49,97.46,39.15,87.1,13.55,2.0,Services,Africa,36643315.82,5
966690,"George, Gonzalez and Madden",2018,4477,465688207.61,13.89,40.84,85.04,3.69,21.46,4.92,Services,Europe,4525511.11,24
351626,Cooper Inc,2006,347,857457410.74,19.55,38.43,54.85,56.03,0.24,9.51,Networking,Asia,28111528.98,11
616356,Wright-Graves,2017,466,551781707.68,35.08,52.43,96.82,54.47,28.51,5.99,Networking,Africa,42210688.35,20
777194,Santos and Sons,2005,957,446920742.67,32.78,41.08,97.31,13.92,16.46,7.82,Networking,Europe,27318690.78,29
421960,Richards-Lowe,1999,4765,879753978.02,50.47,61.68,44.69,91.13,35.2,4.28,Networking,Europe,38861597.18,12
743124,"Cole, Smith and Miller",1987,1411,58432307.51,31.01,41.93,50.41,32.3,42.3,3.14,Services,Europe,18671364.54,11
694439,Munoz and Sons,1999,1660,692577469.26,22.75,25.63,54.02,69.47,22.96,4.8,Networking,South America,35203761.63,6
766612,"Johnston, Lewis and Gordon",1982,2141,613034750.26,73.94,20.95,21.05,97.0,14.83,4.48,Services,Asia,43644497.54,11
599569,Arnold-Lamb,2000,4013,510627066.8,33.51,52.91,36.45,79.01,49.01,5.17,Networking,North America,23682575.63,25
674202,Mullins Group,2019,2758,894646500.14,88.42,82.49,22.55,89.31,18.29,5.91,Consulting,North America,38289290.6,4
516857,Stevenson-Brown,1998,1506,255403197.13,13.68,63.08,68.22,16.46,40.5,2.52,Networking,Africa,17461196.25,9
521661,Williams-Jones,1996,3109,747448602.06,1.49,11.16,15.41,9.27,44.87,1.23,Software,Africa,34332141.88,9
815675,Wong PLC,2013,1099,133975231.85,69.79,65.21,93.43,13.56,45.01,9.06,Consulting,North America,13900541.74,23
756558,Newman Inc,2008,4033,509181220.23,81.69,43.37,66.53,99.07,24.35,9.56,Networking,Europe,47266840.17,14
722771,"Diaz, Fleming and Robinson",2003,272,601769312.22,6.12,57.99,42.58,94.91,40.3,8.49,Hardware,North America,8432687.53,8
502225,Hill Ltd,1996,3888,206069070.89,93.41,84.83,90.55,55.37,49.58,9.96,Networking,Europe,8952248.72,16
335018,"Austin, Carr and Vazquez",1998,2517,975750466.48,53.26,13.07,75.01,45.13,6.52,7.78,Networking,Africa,17147815.39,17
659637,"Williams, Erickson and Bowman",2001,3633,228577506.35,38.58,24.69,6.68,97.3,23.45,6.94,Networking,North America,32014701.58,10
588187,Smith PLC,1997,1980,863567010.88,71.01,8.07,70.09,95.23,15.61,4.58,Networking,Asia,14067650.91,9
757079,Lopez-Alvarado,2011,4438,643790852.34,46.26,58.32,76.56,71.26,49.44,2.46,Software,Asia,31129268.81,10
776115,Myers and Sons,1984,2123,983656227.16,78.35,22.89,17.74,92.54,13.0,7.13,Networking,Europe,22445183.92,7
156102,Davidson-Cobb,2004,4325,300535792.12,17.7,44.86,67.0,94.27,38.98,5.7,Hardware,South America,48082022.58,11
337491,Kline-Tucker,1989,3904,327324289.55,86.6,93.54,62.67,88.91,29.09,6.81,Software,Asia,31163987.7,13
426195,Lee Ltd,2018,797,504812385.63,79.18,24.29,73.05,63.85,18.96,1.93,Services,Africa,21784789.27,6
358975,Smith-Bentley,1994,2713,109931777.44,82.32,55.03,24.57,14.43,40.05,6.9,Software,South America,46771043.43,24
626733,"Morton, Walker and Townsend",2018,3399,15736539.9,24.11,75.29,69.85,63.73,47.31,1.7,Hardware,Africa,16149465.06,3
919389,"Moon, Johnson and Mack",2018,1062,64184445.47,86.57,3.3,0.18,64.8,46.9,4.67,Hardware,Asia,11029788.91,5
948114,Garza and Sons,1999,962,781906288.11,94.86,25.9,72.71,93.49,0.67,1.07,Hardware,Europe,9730317.36,27
556728,"Russell, Turner and James",1992,3595,396754250.96,29.56,28.2,97.31,25.53,23.06,5.16,Networking,South America,10544793.64,29
504501,Stafford Inc,1997,2905,714657792.68,20.17,79.32,78.97,80.38,28.93,3.78,Hardware,Asia,15319755.54,1
634879,"Newman, Cruz and Miller",2003,1731,893037800.11,28.12,66.29,23.39,83.33,47.85,1.73,Networking,South America,4307763.65,8
399053,Davis Ltd,2012,1267,138237204.86,2.81,33.83,40.63,1.6,34.34,2.34,Consulting,North America,48774853.7,27
539024,Howell-Wright,2008,3963,215868420.87,71.22,63.12,31.18,23.56,35.55,3.88,Networking,Europe,20872448.86,18
189745,"Williams, Garcia and Doyle",2014,969,423366286.52,73.75,98.86,51.54,97.93,33.63,2.04,Hardware,Europe,1532029.23,18
205114,Ramirez-Blevins,2001,2418,883430031.06,27.41,12.65,85.58,43.91,15.46,3.18,Hardware,North America,48309853.39,9
752208,Welch-Garcia,1995,2766,723555189.55,86.17,59.76,86.24,71.68,23.52,3.38,Hardware,Europe,22769477.98,15
571064,"Gray, Phillips and Ibarra",2004,2247,93646209.04,11.22,24.98,57.06,1.03,6.91,5.47,Services,South America,12901312.9,19
514081,"Pearson, Maxwell and Stephens",2013,681,344432190.62,50.67,39.96,27.93,71.56,15.27,9.78,Services,South America,41296562.39,18
402763,Waller-Taylor,1980,1687,799354537.43,9.83,25.48,42.23,34.47,37.46,9.75,Networking,North America,41931836.22,11
945706,Bruce-Martinez,1992,1657,263193952.78,35.63,84.85,81.47,37.36,5.54,4.93,Consulting,North America,31667749.6,9
168375,Schneider LLC,1997,540,493266282.85,63.84,35.96,67.58,20.71,28.72,6.78,Networking,Europe,44883492.13,22
250644,Davenport PLC,1981,3316,475338904.32,48.59,67.8,58.78,45.51,17.02,2.97,Hardware,North America,33624652.7,23
724568,"Jordan, Nelson and Curtis",1983,1264,50641342.08,72.16,55.36,86.4,85.15,49.86,4.87,Software,Africa,17253339.0,28
476507,"Guerrero, Jones and Lucas",1989,383,47447064.31,14.82,44.53,24.52,25.13,20.06,3.17,Networking,South America,14043216.18,6
552003,Thomas-Walters,1991,727,297341793.9,4.46,19.65,13.34,99.45,48.0,1.83,Services,Europe,24968484.0,6
654850,Mitchell LLC,2007,2229,270595538.2,53.67,47.23,44.99,0.51,5.0,8.02,Consulting,South America,35914254.95,7
346875,Smith Group,1994,1526,25529961.95,18.48,60.9,51.16,97.01,8.84,2.74,Software,Asia,9162205.95,10
746063,"Oliver, Morrison and Bailey",1998,3871,988609408.22,45.27,68.3,77.78,37.04,14.05,9.89,Services,Africa,39621870.71,21
863258,Shaw and Sons,1993,3780,263951126.38,69.2,98.59,93.63,7.92,38.73,5.48,Hardware,South America,19488319.24,14
973842,"Fisher, Randall and Henry",2003,4208,319750034.18,18.15,52.48,28.53,55.15,1.38,7.18,Hardware,Europe,7330197.94,1
719672,Navarro LLC,1987,337,184029529.72,93.54,60.17,53.18,66.25,38.19,4.64,Networking,Africa,2720294.98,23
320056,"Walker, Rivera and Hall",1989,1875,51063269.38,63.5,78.75,15.14,22.53,31.24,5.06,Consulting,Africa,28132017.99,1
709800,Monroe and Sons,2004,2132,667271519.71,93.04,92.72,7.52,26.52,19.71,1.61,Consulting,South America,11122645.09,1
506365,"Mills, Harris and Garcia",1981,1055,338718013.31,59.56,81.22,11.97,66.53,39.36,1.46,Services,Asia,18843775.49,28
846227,"Davis, Johnson and Hernandez",2009,3857,570516672.05,75.25,97.46,71.84,88.67,18.8,3.02,Hardware,North America,49313834.31,3
117936,Kent-Moon,2002,3126,171967974.45,72.96,45.59,2.02,89.91,20.93,7.14,Networking,Europe,20122356.25,3
336561,"Williams, Walter and Obrien",2014,3091,678631517.52,21.1,1.78,13.43,24.05,24.96,6.39,Consulting,South America,28851873.54,6
468758,Orr-Jensen,2003,603,41340821.36,87.14,85.58,78.01,75.57,26.92,6.28,Consulting,Asia,23556698.11,6
357835,Vega LLC,1993,1014,810217709.4,41.69,46.41,33.36,48.3,0.67,4.59,Consulting,South America,25646557.93,8
856330,Wilson-Webb,1987,542,536280414.12,6.49,39.21,99.2,56.5,44.03,5.55,Networking,Africa,38652942.87,24
299465,"Ball, Garcia and Hall",2009,370,269469809.52,89.53,50.77,2.94,31.53,18.48,4.02,Consulting,South America,37171521.62,19
754789,Gomez-Martinez,2011,2474,106651376.96,53.58,11.77,4.09,31.6,42.26,1.96,Hardware,Africa,38239512.63,14
147148,Maxwell and Sons,1985,3834,964156594.18,38.35,45.39,65.24,78.83,39.88,7.44,Software,South America,4243121.41,25
764068,Morris PLC,1986,1640,174209548.5,25.76,76.56,23.95,19.17,2.33,3.8,Services,Asia,8187148.27,7
139015,"Buckley, Roach and Smith",2012,761,701743272.27,54.32,0.71,33.94,8.52,41.91,9.09,Consulting,Europe,48687200.88,21
637618,Mathis-Carr,2001,1933,864147008.3,82.78,9.73,99.53,10.98,32.51,8.32,Hardware,Asia,24346693.82,2
195631,Wilson-Nolan,2016,2876,953489002.07,21.88,95.79,89.31,94.7,36.67,7.93,Networking,South America,41004351.89,25
610919,Campbell LLC,2009,395,327272902.3,33.41,89.21,11.4,89.69,7.67,7.8,Networking,South America,32368259.36,11
432332,Johnson Ltd,1987,3363,100533921.25,78.7,38.97,66.45,79.28,1.74,6.76,Networking,Europe,49857860.73,6
687560,Knight-Anderson,1991,1596,991385474.44,3.33,92.3,13.75,90.78,10.79,2.64,Networking,Europe,43676716.37,22
783897,"Anderson, Lawrence and Choi",1992,1893,505250075.57,78.19,17.29,32.64,76.88,7.44,1.39,Networking,South America,2775358.89,1
764824,"Gonzalez, Moreno and Franklin",2017,557,916423586.04,33.63,47.89,20.66,13.45,26.39,1.59,Services,North America,11646599.96,6
345920,Howe Ltd,2015,2240,73999258.8,76.35,62.09,5.1,7.67,2.53,7.8,Hardware,Asia,41774791.84,27
477321,"Garcia, Crawford and Navarro",2015,4752,581939937.77,93.35,0.47,90.74,36.06,45.81,9.64,Consulting,Africa,25201580.64,21
304434,Brown Group,2016,3557,36187747.39,68.15,48.53,55.5,18.51,1.56,3.72,Networking,Asia,24873015.98,6
472179,Johnson-Harris,1989,1128,669582554.0,86.91,39.62,78.29,22.46,20.59,2.65,Consulting,Europe,6388223.03,10
613072,Odonnell-Duncan,2017,2451,620352420.17,68.13,71.64,71.51,38.59,0.91,2.37,Consulting,South America,31632855.33,1
156386,Duarte Group,1987,4474,650760016.18,62.42,67.88,26.55,25.18,12.97,2.86,Services,South America,44232012.67,18
803314,Warren-Miller,2003,2505,183144357.19,42.09,46.33,84.47,72.01,41.49,2.42,Consulting,Europe,48362321.09,18
921840,Sandoval-Harris,2010,2570,202418084.58,85.21,41.61,3.45,63.11,32.86,2.34,Software,Asia,42583121.01,16
693045,"Smith, Frank and Zimmerman",2005,2494,343712677.96,16.35,12.78,85.06,50.24,4.17,2.42,Hardware,Asia,22436204.36,18
446202,Hall Ltd,1990,1770,951416544.01,95.6,99.12,97.98,59.2,46.45,1.36,Consulting,South America,19234848.25,20
510477,"Smith, Brady and Carpenter",1992,950,360817717.15,34.81,87.63,0.31,46.28,14.67,4.33,Consulting,Asia,30605645.66,1
271090,"Cline, Morgan and Ochoa",1984,4276,726503609.71,7.71,4.69,15.35,93.26,11.41,9.95,Software,Europe,21757860.1,28
335562,Hamilton-Jones,1980,354,411106906.59,17.14,31.93,9.74,70.47,4.91,2.82,Services,Africa,16149266.65,2
428615,"Bailey, Matthews and Byrd",1998,4449,646049093.87,1.48,19.46,63.08,37.56,29.46,1.18,Software,Europe,29382120.32,6
451539,Hamilton Inc,2001,4858,385534076.6,49.53,47.78,18.93,75.64,17.37,7.63,Networking,Asia,28739721.25,29
620143,"Miller, White and Perez",2019,4364,80304994.37,24.75,83.89,79.26,2.86,9.85,6.24,Networking,North America,33473737.5,24
191027,Gill-Mccarty,1996,831,861042279.19,32.14,87.24,76.15,44.97,22.81,5.51,Hardware,North America,14008054.65,14
814043,"Sosa, Miranda and Ford",2006,973,620690983.35,87.48,90.03,7.02,92.2,44.05,6.34,Consulting,North America,13171670.47,9
865972,"Harrell, Ellis and Newton",2002,4067,840559612.64,14.75,35.19,51.82,39.3,49.03,6.72,Software,North America,15417885.64,22
251050,Green Group,2019,3983,222140836.26,75.15,11.75,65.99,80.15,12.94,6.13,Consulting,North America,19858221.32,28
312723,"Sutton, Austin and Sanchez",1998,4492,521468652.17,30.04,70.16,74.59,75.59,30.59,1.14,Hardware,Europe,19780447.75,24
484441,Meyer-West,2013,4057,900468444.66,74.25,75.02,18.83,96.93,44.72,7.31,Software,North America,28300377.43,4
290365,"Hernandez, Smith and Kennedy",2003,3245,237869188.56,70.81,44.29,53.65,74.82,31.62,5.79,Hardware,North America,13966245.94,7
412950,Perry-Soto,1987,2730,55946866.66,87.51,78.03,77.76,55.27,18.31,2.39,Software,Africa,48413307.32,10
684536,"Fisher, Brown and Baker",2010,1186,750679667.41,34.76,71.05,57.28,16.6,35.16,2.97,Software,Asia,33021809.61,20
146734,Reilly-Leonard,1998,2683,765365437.11,9.24,93.11,22.11,11.29,40.72,4.23,Networking,South America,8346781.34,5
217456,Gordon-Hines,1984,2589,681002786.15,1.32,3.46,21.42,49.96,9.97,5.88,Consulting,Europe,17264246.05,23
